Time	Symbol	MarketMode	State	TradeUUID	Event	StartAdjusted	ImpulseATR	StartPrice	EndPrice	BandLower	BandUpper	TouchCount	FreezeCancelCount	ConfirmType	EntryType	EntryPrice	SL	TP	SpreadPts	SlippagePts	FillDeviationPts	Result	RejectReason	Extra
2026.03.10 15:25:01	BTCUSD#	CRYPTO	IMPULSE_FOUND	20260310152501_01	LOG_STATE	false	53.45	70723.60	70885.30	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=ImpulseDetected
2026.03.10 15:25:01	BTCUSD#	CRYPTO	IMPULSE_FOUND	20260310152501_01	LOG_IMPULSE	false	53.45	70723.60	70885.30	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			dir=LONG
2026.03.10 15:26:02	BTCUSD#	CRYPTO	IMPULSE_CONFIRMED	20260310152501_01	LOG_STATE	false	54.06	70723.60	70885.30	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=FreezeEstablished
2026.03.10 15:26:02	BTCUSD#	CRYPTO	IMPULSE_CONFIRMED	20260310152501_01	LOG_IMPULSE	false	54.06	70723.60	70885.30	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			Frozen100=70885.30
2026.03.10 15:26:02	BTCUSD#	CRYPTO	MA_PULLBACK_WAIT	20260310152501_01	LOG_STATE	false	54.36	70723.60	70885.30	70570.47	70679.92	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=MABounceSetup
2026.03.10 15:27:01	BTCUSD#	CRYPTO	MA_PULLBACK_WAIT	20260310152501_01	LOG_CONFIRM	false	55.79	70723.60	70885.30	70570.47	70679.92	1	0	CloseBounce	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		MABounceConfirm	ConfirmType=CloseBounce;MA=70625.20;BandWidth=54.72
2026.03.10 15:27:02	BTCUSD#	CRYPTO	MA_PULLBACK_WAIT	20260310152501_01	LOG_ENTRY	false	55.79	70723.60	70885.30	70570.47	70679.92	1	0	CloseBounce	LIMIT	70876.10	70684.55	0.00	2250.0	0.0	0.0			ticket=809212304
2026.03.10 15:27:02	BTCUSD#	CRYPTO	ENTRY_PLACED	20260310152501_01	LOG_STATE	false	55.79	70723.60	70885.30	70570.47	70679.92	1	0	CloseBounce	LIMIT	70876.10	70684.55	0.00	2250.0	0.0	0.0			reason=EntryPlaced
2026.03.10 15:28:00	BTCUSD#	CRYPTO	IN_POSITION	20260310152501_01	LOG_STATE	false	55.20	70723.60	70885.30	70570.47	70679.92	1	0	CloseBounce	LIMIT	70876.10	70684.55	0.00	2250.0	0.0	0.0			reason=OrderFilled
2026.03.10 15:32:00	BTCUSD#	CRYPTO	COOLDOWN	20260310152501_01	LOG_STATE	false	68.75	70723.60	70885.30	70570.47	70679.92	1	0	CloseBounce	LIMIT	70876.10	70684.55	0.00	2250.0	0.0	0.0			reason=PositionClosed
2026.03.10 15:35:00	BTCUSD#	CRYPTO	IDLE	20260310152501_01	LOG_STATE	false	102.79	70723.60	70885.30	70570.47	70679.92	1	0	CloseBounce	LIMIT	70876.10	70684.55	0.00	2250.0	0.0	0.0			reason=CooldownExpired
2026.03.10 16:02:00	BTCUSD#	CRYPTO	IDLE	20260310160200_01	LOG_REJECT	false	107.72	69897.30	69597.80	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.10 16:03:00	BTCUSD#	CRYPTO	IDLE	20260310160300_01	LOG_REJECT	false	127.97	69598.40	69938.40	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.10 16:41:00	BTCUSD#	CRYPTO	IDLE	20260310164100_01	LOG_REJECT	false	110.86	70160.90	70422.90	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.10 17:05:00	BTCUSD#	CRYPTO	IMPULSE_FOUND	20260310170500_01	LOG_STATE	false	163.92	71397.10	71765.70	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=ImpulseDetected
2026.03.10 17:05:00	BTCUSD#	CRYPTO	IMPULSE_FOUND	20260310170500_01	LOG_IMPULSE	false	163.92	71397.10	71765.70	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			dir=LONG
2026.03.10 17:06:00	BTCUSD#	CRYPTO	IMPULSE_CONFIRMED	20260310170500_01	LOG_STATE	false	185.10	71397.10	71773.00	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=FreezeEstablished
2026.03.10 17:06:00	BTCUSD#	CRYPTO	IMPULSE_CONFIRMED	20260310170500_01	LOG_IMPULSE	false	185.10	71397.10	71773.00	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			Frozen100=71773.00
2026.03.10 17:06:00	BTCUSD#	CRYPTO	MA_PULLBACK_WAIT	20260310170500_01	LOG_STATE	false	185.48	71397.10	71773.00	70443.22	70798.75	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=MABounceSetup
2026.03.10 17:07:00	BTCUSD#	CRYPTO	IDLE	20260310170500_01	LOG_STATE	false	177.85	71397.10	71773.00	70443.22	70798.75	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=StructureInvalid
2026.03.10 19:06:00	BTCUSD#	CRYPTO	IDLE	20260310190600_01	LOG_REJECT	false	58.68	71238.30	71367.60	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.10 20:15:00	BTCUSD#	CRYPTO	IDLE	20260310201500_01	LOG_REJECT	false	102.91	70597.70	70348.00	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.10 23:06:04	BTCUSD#	CRYPTO	IDLE	20260310230604_01	LOG_REJECT	false	33.08	70270.00	70362.20	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.10 23:13:00	BTCUSD#	CRYPTO	IDLE	20260310231300_01	LOG_REJECT	true	47.28	70222.00	70067.40	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.10 23:38:00	BTCUSD#	CRYPTO	IDLE	20260310233800_01	LOG_REJECT	false	48.04	69945.20	69786.40	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.11 00:12:01	BTCUSD#	CRYPTO	IMPULSE_FOUND	20260311001200_01	LOG_STATE	true	70.53	69621.70	69433.70	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=ImpulseDetected
2026.03.11 00:12:01	BTCUSD#	CRYPTO	IMPULSE_FOUND	20260311001200_01	LOG_IMPULSE	true	70.53	69621.70	69433.70	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			dir=SHORT
2026.03.11 00:13:04	BTCUSD#	CRYPTO	IMPULSE_CONFIRMED	20260311001200_01	LOG_STATE	true	74.10	69621.70	69433.70	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=FreezeEstablished
